Player,Squad,Pos,Min,xG,xA,season
Robin Zentner,Mainz 05,GK,2880.0,0.011695579625666142,0.16479353979229927,2024-25
Silvan Widmer,Mainz 05,DF,456.0,0.6609293781220913,0.3436503168195486,2024-25
Roland Sallai,Freiburg,MF,37.0,0.175414246506989,0.04367182403802872,2024-25
Karim Onisiwo,Mainz 05,MF,101.0,0.10302872210741043,0.36023983359336853,2024-25
Alexander Nübel,VfB Stuttgart,GK,3060.0,0.0,0.23028714209794998,2024-25
Milos Veljkovic,Werder Bremen,DF,1029.0,0.9244216084480286,0.2692924961447716,2024-25
Kevin Trapp,Eintracht Frankfurt,GK,2298.0,0.0,0.0,2024-25
Jérôme Roussillon,Union Berlin,DF,120.0,0.07864202372729778,0.0,2024-25
Jordan Siebatcheu,Union Berlin,FW,905.0,4.464340187609196,0.9026430007070303,2024-25
Lucas Tousart,Union Berlin,MF,553.0,0.3679580669850111,0.7085067741572857,2024-25
Ivan Prtajin,Union Berlin,FW,151.0,1.1783978072926402,0.053781501948833466,2024-25
Maximilian Philipp,Freiburg,MF,13.0,0.02382168173789978,0.0,2024-25
Nicolas Höfler,Freiburg,MF,754.0,0.4089398439973593,0.06833891943097115,2024-25
