Player,Squad,Pos,Min,xG,xA,season
Chris Smalling,Roma,DF,377.0,0.02805188111960888,0.023350993171334267,2023-24
Angelino,Roma,DF,1169.0,0.21034097112715244,1.6354470886290073,2023-24
Juan Cuadrado,Inter,MF,234.0,0.24322540313005447,1.708009822294116,2023-24
Mattia Perin,Juventus,GK,227.0,0.0,0.0,2023-24
Armando Izzo,Monza,DF,1663.0,0.5234021171927452,0.7562816748395562,2023-24
Alessio Romagnoli,Lazio,DF,2408.0,0.8311996189877391,0.31587859988212585,2023-24
Mattia De Sciglio,Juventus,DF,46.0,0.0,0.0,2023-24
Samuele Perisan,Empoli,GK,90.0,0.0,0.0,2023-24
Simone Scuffet,Cagliari,GK,2790.0,0.0,0.0,2023-24
Gianluca Caprari,Monza,FW,284.0,0.774406723678112,0.9869644418358803,2023-24
Vincenzo Fiorillo,Salernitana,GK,360.0,0.0,0.0,2023-24
Karol Linetty,Torino,MF,1856.0,0.5407502222806215,1.1149951126426458,2023-24
Pedro Pereira,Monza,DF,828.0,0.18875755369663239,1.635898425243795,2023-24
Wojciech Szczesny,Juventus,GK,3150.0,0.0,0.07034061849117279,2023-24
Kostas Manolas,Salernitana,DF,492.0,0.2563929632306099,0.04947737976908684,2023-24
Kevin Strootman,Genoa,MF,1222.0,0.07093188911676407,1.914120340719819,2023-24
Edoardo Goldaniga,Cagliari,DF,1017.0,0.6161536648869514,0.14596972800791264,2023-24
Giuseppe Pezzella,Empoli,DF,1089.0,0.12173222471028566,0.4391938876360655,2023-24
Emil Audero,Inter,GK,339.0,0.0,0.0,2023-24
Moise Kean,Juventus,FW,646.0,2.7023022659122944,0.6390364356338978,2023-24
