Player,Squad,Pos,Min,xG,xA,season
Yaya Fofana,Reims,FW,646.0,0.8412158470600843,1.7268041670322418,2024-25
Warren Kamanzi,Toulouse,DF,1010.0,1.9212410375475883,0.9968325672671199,2024-25
Abner,Lyon,DF,1094.0,1.0062667084857821,1.0946258716285229,2024-25
Ibrahim Salah,Brest,FW,349.0,0.8132437504827976,0.8511350452899933,2024-25
Valentin Atangana Edoa,Reims,DF,2909.0,2.348549478687346,0.7703639874234796,2024-25
Tom Louchet,Nice,DF,734.0,0.6091681867837906,1.5478323921561241,2024-25
Joseph Okumu,Reims,DF,1714.0,1.2057130355387926,0.10322568379342556,2024-25
Teddy Teuma,Reims,MF,753.0,1.699114816263318,1.1837598104029894,2024-25
Cristian Cásseres Jr.,Toulouse,MF,2739.0,0.9852043334394693,3.1847235038876534,2024-25
Lucas Mincarelli Davin,Montpellier,DF,716.0,0.6074541183188558,0.7535943388938904,2024-25
Rassoul Ndiaye,Le Havre,MF,1027.0,1.5400639669969678,0.7300636917352676,2024-25
Abakar Sylla,Strasbourg,DF,944.0,0.6310701929032803,0.05802363529801369,2024-25
Amir Murillo,Marseille,DF,2425.0,1.7814708780497313,3.6093756034970284,2024-25
Gabriel Osho,Auxerre,DF,1667.0,0.9943069517612457,0.10132279247045517,2024-25
Othmane Maamma,Montpellier,MF,326.0,0.9714251672849059,0.6859283857047558,2024-25
Steve Ngoura,Le Havre,FW,265.0,1.470861777663231,0.44373299181461334,2024-25
Jhoanner Chávez,Lens,DF,606.0,0.47491808235645294,0.8435395769774914,2024-25
Beraldo,Paris Saint Germain,DF,2014.0,1.0557555174455047,0.5836429838091135,2024-25
Rabby Nzingoula,Montpellier,MF,1712.0,1.5669959178194404,1.0147319920361042,2024-25
Djaoui Cissé,Rennes,MF,1146.0,0.36338745430111885,0.37574213184416294,2024-25
Ibrahim Mbaye,Paris Saint Germain,FW,331.0,2.5983832478523254,0.8271698653697968,2024-25
Dylan Batubinsika,Saint-Etienne,DF,2006.0,0.6802393477410078,0.2829701006412506,2024-25
Lasso Coulibaly,Auxerre,MF,38.0,0.2818722389638424,0.0666709840297699,2024-25
Pape Diong,Strasbourg,MF,71.0,1.1499771475791931,0.11470265686511993,2024-25
Mark McKenzie,Toulouse,DF,2504.0,1.791058113798499,0.46686111204326153,2024-25
Sorba Thomas,Nantes,FW,1323.0,1.862928626127541,4.295549262315035,2024-25
Florent Hanin,Angers,DF,2705.0,1.010424098931253,2.4046939415857196,2024-25
Emmanuel Biumla,Angers,DF,1334.0,0.9640999892726541,0.03684360533952713,2024-25
Henrik Meister,Rennes,MF,49.0,0.11255787592381239,0.3763541877269745,2024-25
Jordan Teze,Monaco,DF,574.0,1.6035259738564491,1.6765227168798447,2024-25
Hamzat Ojediran,Lens,MF,376.0,0.9302560910582542,0.3495721258223057,2024-25
Benjamin Bouchouari,Saint-Etienne,MF,1794.0,0.6214983556419611,1.004872465506196,2024-25
Thiago Almada,Lyon,MF,934.0,1.9897623993456364,2.4079826176166534,2024-25
Justin Bourgault,Brest,DF,132.0,0.05086618475615978,0.11255715787410736,2024-25
Jeremy Agbonifo,Lens,FW,277.0,1.2059635091573,0.20679468289017677,2024-25
Al Musrati,Monaco,MF,373.0,0.36042454466223717,0.6049656048417091,2024-25
Meschack Elia,Nantes,FW,152.0,1.2927594128996134,0.11172935366630554,2024-25
Dante,Nice,DF,1958.0,0.3553049825131893,0.2828235775232315,2024-25
Wilfried Zaha,Lyon,FW,59.0,0.09048067778348923,0.0,2024-25
Nemanja Matic,Lyon,MF,2084.0,0.06677292101085186,1.4166410081088543,2024-25
Massadio Haidara,Brest,DF,1707.0,0.30473696161061525,0.39828037191182375,2024-25
Jordan Amavi,Brest,DF,780.0,0.2962684025987983,0.17503648065030575,2024-25
Pedro Chirivella,Nantes,MF,2404.0,0.30783276446163654,2.257875836454332,2024-25
Gianluigi Donnarumma,Paris Saint Germain,GK,2091.0,0.0,0.0,2024-25
Milan Skriniar,Paris Saint Germain,DF,380.0,0.1080185491591692,0.14130732417106628,2024-25
Assane Diousse,Auxerre,MF,646.0,0.049360853619873524,0.11891803238540888,2024-25
Nikola Maksimovic,Montpellier,DF,592.0,0.045709796249866486,0.051274703815579414,2024-25
Geoffrey Kondogbia,Marseille,DF,2026.0,0.6977472566068172,0.16235067509114742,2024-25
Steve Mandanda,Rennes,GK,1490.0,0.0,0.14939917996525764,2024-25
Edimilson Fernandes,Brest,DF,1111.0,0.31866276916116476,0.7368160840123892,2024-25
Nampalys Mendy,Lens,MF,592.0,0.15218558348715305,0.16579052805900574,2024-25
Gerónimo Rulli,Marseille,GK,3060.0,0.0,0.08192777261137962,2024-25
Lucas Hernández,Paris Saint Germain,DF,869.0,0.0856911912560463,0.03986692056059837,2024-25
André Gomes,Lille,MF,1301.0,0.47922301571816206,0.878221869468689,2024-25
Mat Ryan,Lens,GK,1260.0,0.0,0.0,2024-25
Alban Lafont,Nantes,GK,1080.0,0.0,0.044013237580657005,2024-25
Benjamin André,Lille,MF,2697.0,1.371054551564157,2.6273085847496986,2024-25
Aissa Mandi,Lille,DF,1768.0,0.33159853518009186,0.6807948816567659,2024-25
Anthony Lopes,Nantes,GK,1563.0,0.0,0.0,2024-25
Jordan Ferri,Montpellier,MF,1804.0,0.3772363653406501,1.1186382779851556,2024-25
Mathieu Gorgelin,Le Havre,GK,1440.0,0.0,0.0,2024-25
Djibril Sidibe,Toulouse,DF,2117.0,0.3007795549929142,2.8126244712620974,2024-25
Birama Touré,Montpellier,DF,283.0,0.07789245806634426,0.10696501098573208,2024-25
Alois Confais,Le Havre,MF,1.0,0.0,0.0,2024-25
Benjamin Lecomte,Montpellier,GK,2700.0,0.0,0.1389471162110567,2024-25
Marcus Coco,Nantes,DF,960.0,0.041120925918221474,1.6138275675475597,2024-25
Pierrick Capelle,Angers,MF,450.0,0.19698656164109707,1.0418054088950157,2024-25
Dennis Appiah,Saint-Etienne,DF,2108.0,0.2266706135123968,1.8414166187867522,2024-25
Andy Delort,Montpellier,FW,638.0,2.025093151256442,0.9238765966147184,2024-25
Dimitry Bertaud,Montpellier,GK,360.0,0.0,0.0,2024-25
Presnel Kimpembe,Paris Saint Germain,MF,17.0,0.0,0.0,2024-25
Nicolas Pallois,Nantes,DF,2028.0,0.371842572465539,0.494255181401968,2024-25
Samuel Grandsir,Le Havre,MF,67.0,0.0,0.48228753730654716,2024-25
Brice Samba,"Lens,Rennes",GK,2880.0,0.0,0.0,2024-25
Jean-Philippe Gbamin,Nantes,MF,198.0,0.569337859749794,0.0,2024-25
Cédric Hountondji,Angers,DF,270.0,0.0,0.0,2024-25
Miha Zajc,Toulouse,MF,198.0,0.3662312375381589,0.10301161929965019,2024-25
Hans Hateboer,Rennes,DF,1666.0,0.3708617677912116,1.6091739013791084,2024-25
Caio Henrique,Monaco,DF,1942.0,0.20765878446400166,5.374105669558048,2024-25
Kevin Danso,Lens,DF,1080.0,0.4530385807156563,0.7431958839297295,2024-25
Niklas Schmidt,Toulouse,MF,180.0,0.09384510293602943,0.7143851704895496,2024-25
Matvey Safonov,Paris Saint Germain,GK,879.0,0.0,0.0,2024-25
Lois Diony,Angers,MF,17.0,0.0,0.0,2024-25
Yunis Abdelhamid,Saint-Etienne,DF,1033.0,0.5630099419504404,0.15661009773612022,2024-25
Malang Sarr,Lens,DF,1378.0,0.2300545470789075,0.3653634153306484,2024-25
Baptiste Santamaria,"Nice,Rennes",MF,1411.0,0.8494266346096992,1.5407738704234362,2024-25
Théo Pellenard,Auxerre,MF,40.0,0.0,0.0,2024-25
Florent Mollet,Nantes,MF,243.0,0.26050614193081856,0.2627162719145417,2024-25
Karl-Johan Johnsson,Strasbourg,GK,270.0,0.0,0.0,2024-25
Abdoulaye Bamba,Angers,DF,1504.0,0.055060405284166336,0.2033483530394733,2024-25
